index,wine_name,wine_region,wine_country,wine_rating,wine_reviews,wine_price,wine_link
146,Pessac-Léognan 1986,Château les Carmes Haut-Brion,France,4.2,6663,"179,302",https://www.vivino.com/chateau-les-carmes-haut-brion-pessac-leognan/w/1379887?year=1986&price_id=36841187
147,Pessac-Léognan 1980,Château les Carmes Haut-Brion,France,4.2,6663,"179,302",https://www.vivino.com/chateau-les-carmes-haut-brion-pessac-leognan/w/1379887?year=1980&price_id=36841161
148,Malbec 1997,Weinert,Argentina,4.0,6554,"24,168",https://www.vivino.com/bodega-y-cavas-de-weinert-malbec/w/2472?year=1997&price_id=2895210
149,Saint-Émilion Grand Cru (Grand Cru Classé) 1991,Château Yon-Figeac,France,4.1,6490,"117,482",https://www.vivino.com/yonfigeac-saint-emilion-grand-cru-grand-cru-classe/w/89399?year=1991&price_id=36363024
150,Rosso Conero Piancarda 2004,Garofoli,Italy,3.8,6486,"37,085",https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-rosso-conero-piancarda/w/7922?year=2004&price_id=2895197
151,Pauillac 1978,Château Pibran,France,4.0,6482,"122,423",https://www.vivino.com/chateau-pibran-pauillac/w/1101093?year=1978&price_id=18427042
152,Pauillac 1970,Château Pibran,France,4.0,6482,"148,392",https://www.vivino.com/chateau-pibran-pauillac/w/1101093?year=1970&price_id=34681541
153,Cabernet Sauvignon 2016,Black Stallion,United States,4.2,6352,"80,004",https://www.vivino.com/black-stallion-cabernet-sauvignon/w/1166077?year=2016&price_id=21653539
154,Signos Malbec 2003,Callia,Argentina,3.8,6167,"14,584",https://www.vivino.com/callia-signos-malbec/w/1137547?year=2003&price_id=32384466
155,Saint-Émilion Grand Cru (Grand Cru Classé) 1975,Château La Tour Figeac,France,4.1,6115,"166,941",https://www.vivino.com/la-tour-figeac-saint-emilion-grand-cru-grand-cru-classe/w/89417?year=1975&price_id=27859629
156,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,Château Larcis Ducasse,France,4.2,5995,"327,693",https://www.vivino.com/larcis-ducasse-saint-emilion-grand-cru-premier-grand-cru-classe/w/82469?year=1985&price_id=31767743
157,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,Château Larcis Ducasse,France,4.2,5995,"108,816",https://www.vivino.com/larcis-ducasse-saint-emilion-grand-cru-premier-grand-cru-classe/w/82469?year=1986&price_id=36841183
158,Moma Rosso 2004,Umberto Cesari,Italy,3.8,5973,"35,419",https://www.vivino.com/umberto-cesari-moma-rosso/w/1133878?year=2004&price_id=14549930
159,Little James' Basket Press Rouge N.V.,Château de Saint Cosme,France,3.6,5858,"34,585",https://www.vivino.com/chateau-de-saint-cosme-little-james-basket-press-rouge/w/1152831?price_id=32716159
160,Pèppoli Chianti Classico 2019,Antinori,Italy,3.9,5835,"26,429",https://www.vivino.com/antinori-tuscany-peppoli-chianti-classico/w/1655?year=2019&price_id=36736905
161,Sassicaia 2017,Tenuta San Guido,Italy,4.6,5805,"519,371",https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=2017&price_id=29936539
162,Le Volte 2021,Ornellaia,Italy,4.1,5792,"37,187",https://www.vivino.com/ornellaia-le-volte-tuscany/w/1480684?year=2021&price_id=36485506
163,Merlot 2003,Robert Mondavi Winery,United States,3.7,5758,"74,379",https://www.vivino.com/robert-mondavi-winery-merlot/w/2424?year=2003&price_id=14541674
164,Clos de Tart Grand Cru Monopole 1954,Domaine du Clos de Tart,France,4.5,5657,"1,793,062",https://www.vivino.com/domaine-du-clos-de-tart-clos-de-tart-grand-cru-monopole/w/1186041?year=1954&price_id=16857529
165,Pomerol 1967,Château Bourgneuf (Vieux Château Bourgneuf),France,4.0,5656,"204,039",https://www.vivino.com/chateau-bourgneuf-pomerol/w/1101002?year=1967&price_id=34639472
166,Rioja Reserva 2014,Beronia,Spain,4.0,5642,"53,336",https://www.vivino.com/beronia-rioja-reserva/w/1164695?year=2014&price_id=27171872
167,Amarone della Valpolicella Classico 2017,Zenato,Italy,4.4,5599,"82,684",https://www.vivino.com/zenato-amarone-della-valpolicella-classico/w/12393?year=2017&price_id=36736878
168,Varietal Cabernet Sauvignon 2007,Indomita,Chile,3.1,5579,"26,251",https://www.vivino.com/indomita-varietal-cabernet-sauvignon/w/74072?year=2007&price_id=15466470
169,Merlot 2002,Redwood Creek,United States,3.5,5528,"25,001",https://www.vivino.com/redwood-creek-merlot/w/83724?year=2002&price_id=2895030
170,Sandstone Merlot 2005,Wente Vineyards,United States,3.8,5528,"28,335",https://www.vivino.com/wente-vineyards-sandstone-merlot/w/1856037?year=2005&price_id=14540742
171,Le Serre Nuove 2019,Ornellaia,Italy,4.4,5498,"92,552",https://www.vivino.com/ornellaia-le-serre-nuove/w/22448?year=2019&price_id=36485655
172,Pinot Noir 2022,Amisfield,New Zealand,4.1,5497,"53,594",https://www.vivino.com/amisfield-pinot-noir/w/86250?year=2022&price_id=35723460
173,Diamond Collection Syrah - Shiraz 2004,Francis Ford Coppola Winery,United States,3.8,5385,"47,919",https://www.vivino.com/francis-ford-coppola-winery-diamond-collection-syrah-shiraz/w/6301?year=2004&price_id=2805019
174,Chianti Rùfina Riserva 2010,Castello Nipozzano,Italy,3.7,5337,"64,587",https://www.vivino.com/castello-nipozzano-chianti-rufina-riserva/w/20983?year=2010&price_id=15148041
175,Nero d'Avola (Organico) 2017,Vanitá,Italy,3.9,5312,"40,836",https://www.vivino.com/vanita-nero-d-avola-organico/w/4995914?year=2017&price_id=19281715
176,Guidalberto 2017,Tenuta San Guido,Italy,4.2,5258,"80,057",https://www.vivino.com/tenuta-san-guido-guidalberto/w/5080?year=2017&price_id=36485473
177,Cabernet Sauvignon 2002,Stonestreet,United States,4.1,5229,"75,004",https://www.vivino.com/stonestreet-winery-cabernet-sauvignon/w/3152943?year=2002&price_id=2895351
178,Cabernet Sauvignon 2006,Viña Aquitania,Chile,3.7,5214,"36,669",https://www.vivino.com/vina-aquitania-cabernet-sauvignon-maipo-valley-red-wine-v/w/63044?year=2006&price_id=2895104
179,Cabernet Sauvignon 2012,Vint by Robert Mondavi Private Selection,United States,3.5,5162,"39,586",https://www.vivino.com/vint-by-robert-mondavi-private-selection-cabernet-sauvignon/w/3998?year=2012&price_id=25051532
180,Trumpeter Malbec 2015,Rutini,Argentina,3.6,5131,"28,335",https://www.vivino.com/rutini-trumpeter-malbec/w/16511?year=2015&price_id=8392514
181,DB Family Selection Shiraz - Cabernet 2005,De Bortoli,Australia,3.3,5116,"20,834",https://www.vivino.com/de-bortoli-db-family-selection-shiraz-cabernet/w/1826709?year=2005&price_id=14549978
182,Pomerol 1976,Château La Croix de Gay,France,4.1,5102,"117,482",https://www.vivino.com/chateau-la-croix-de-gay-pomerol/w/779952?year=1976&price_id=34996029
183,Pomerol 1978,Château La Croix de Gay,France,4.1,5102,"122,423",https://www.vivino.com/chateau-la-croix-de-gay-pomerol/w/779952?year=1978&price_id=12281069
184,Pomerol 1979,Château La Croix de Gay,France,4.1,5102,"117,482",https://www.vivino.com/chateau-la-croix-de-gay-pomerol/w/779952?year=1979&price_id=34996011
185,Cabernet Sauvignon Reserva 2005,Kaiken,Argentina,3.6,5077,"25,001",https://www.vivino.com/kaiken-cabernet-sauvignon-reserva/w/71444?year=2005&price_id=2895204
186,La Joya Gran Reserva Syrah 2003,Bisquertt Family Vineyards,Chile,3.7,5062,"18,751",https://www.vivino.com/bisquertt-la-joya-gran-reserva-syrah/w/1841897?year=2003&price_id=14650538
187,Claret 2005,Skyside,United States,3.7,4995,"50,003",https://www.vivino.com/skyside-claret/w/8475?year=2005&price_id=2804642
188,Saint-Émilion Grand Cru (Grand Cru Classé) 1983,Château Jean Faure,France,4.1,4977,"111,294",https://www.vivino.com/chateau-jean-faure-saint-emilion-grand-cru-grand-cru-classe/w/1146826?year=1983&price_id=35714899
189,Reserva 2014,Bodegas Marqués de Cáceres,Spain,4.0,4904,"54,170",https://www.vivino.com/bodegas-marques-de-caceres-reserva/w/10249?year=2014&price_id=19160024
190,Villa Antinori Rosso 2020,Antinori,Italy,4.0,4882,"26,072",https://www.vivino.com/antinori-tuscany-villa-antinori-rosso/w/1656?year=2020&price_id=36485581
191,Saint-Esprit Côtes-du-Rhône 2017,Delas,France,3.8,4821,"33,335",https://www.vivino.com/delas-freres-saint-esprit-cotes-du-rhone/w/14640?year=2017&price_id=23138366
192,Medalla Real (Gran Reserva) Carmenère 2009,Santa Rita,Chile,3.7,4768,"50,003",https://www.vivino.com/santa-rita-medalla-real-gran-reserva-carmenere/w/1258729?year=2009&price_id=2754269
193,Barolo 2002,Mirafiore,Italy,4.1,4756,"87,505",https://www.vivino.com/mirafiore-barolo/w/1134046?year=2002&price_id=2895129
194,Cabernet Sauvignon 2018,Robert Mondavi Winery,United States,4.1,4743,"101,256",https://www.vivino.com/robert-mondavi-winery-cabernet-sauvignon/w/2425?year=2018&price_id=25051514
195,Cornas 1990,Auguste Clape,France,4.3,4701,"859,440",https://www.vivino.com/auguste-clape-cornas/w/92366?year=1990&price_id=5421450
196,Monte Reale Sangiovese Marche 2004,Garofoli,Italy,3.5,4671,"27,085",https://www.vivino.com/casa-vinicola-gioacchino-garofoli-spa-monte-reale-sangiovese-marche/w/1455238?year=2004&price_id=2804920
197,Cabernet Sauvignon 2015,Stags' Leap,United States,4.4,4663,"116,673",https://www.vivino.com/stags-leap-cabernet-sauvignon/w/1136381?year=2015&price_id=17633369
198,Cabernet Sauvignon (Founder's) 2003,Concannon,United States,3.8,4612,"31,252",https://www.vivino.com/concannon-vineyard-cabernet-sauvignon-founder-s-paso-robles/w/4254851?year=2003&price_id=15148019
199,Cabernet Sauvignon Reserva 2016,Perez Cruz,Chile,3.8,4589,"31,252",https://www.vivino.com/perez-cruz-cabernet-sauvignon-reserva/w/1129285?year=2016&price_id=21668899
200,Médoc 1987,Château Bellegrave,France,3.7,4553,"121,192",https://www.vivino.com/chateau-bellegrave-medoc-medoc/w/1458564?year=1987&price_id=35329539
201,Malbec 2005,Ruca Malen,Argentina,3.6,4544,"39,586",https://www.vivino.com/bodega-ruca-malen-malbec-mendoza-red-wine-v-d3ctl/w/5441055?year=2005&price_id=28696231
202,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1970,Château Beausejour (héritiers Duffau-Lagarrosse),France,4.2,4512,"148,392",https://www.vivino.com/chateau-beausejour-saint-emilion-grand-cru-premier-grand-cru-classe/w/1137135?year=1970&price_id=36805710
203,Pomerol 1979,Château La Croix,France,4.2,4403,"129,843",https://www.vivino.com/chateau-la-croix-pomerol/w/1459274?year=1979&price_id=36831565
204,Pomerol 1986,Château La Croix,France,4.2,4403,"118,713",https://www.vivino.com/chateau-la-croix-pomerol/w/1459274?year=1986&price_id=36841178
205,Ribera del Duero 2011,Emilio Moro,Spain,4.0,4371,"68,754",https://www.vivino.com/emilio-moro-ribera-del-duero-ribera-del-duero/w/1386686?year=2011&price_id=5109478
206,Napa Valley Cabernet Sauvignon 2014,Louis M. Martini,United States,4.1,4320,"91,672",https://www.vivino.com/louis-m-martini-napa-valley-cabernet-sauvignon/w/83357?year=2014&price_id=24485784
207,Pian delle Vigne Brunello di Montalcino 2013,Antinori,Italy,4.4,4268,"78,440",https://www.vivino.com/antinori-tuscany-pian-delle-vigne-brunello-di-montalcino/w/1675?year=2013&price_id=36738530
208,Saint-Émilion Grand Cru (Grand Cru Classé) 1975,Château l'Arrosee,France,4.2,4254,"179,302",https://www.vivino.com/chateau-l-arrosee-saint-emilion-grand-cru-grand-cru-classe/w/1300273?year=1975&price_id=33065281
209,Pinot Nero (Blauburgunder) 2005,Colterenzio (Schreckbichl),Italy,3.7,4247,"45,836",https://www.vivino.com/colterenzio-schreckbichl-pinot-nero-blauburgunder/w/1183126?year=2005&price_id=14650557
210,Altozano Tempranillo 2005,Finca Constancia,Spain,3.5,4224,"17,501",https://www.vivino.com/es-finca-constancia-altozano-tempranillo/w/1706171?year=2005&price_id=2894935
211,Saint-Émilion Grand Cru 1985,Château Cormeil-Figeac,France,4.0,4198,"89,035",https://www.vivino.com/fr-cormeil-figeac-saint-emilion-grand-cru/w/2160185?year=1985&price_id=36841173
212,Vintner's Collection Cabernet Sauvignon 2014,Sterling Vineyards,United States,3.7,4137,"37,502",https://www.vivino.com/sterling-vineyards-vintner-s-collection-cabernet-sauvignon/w/1136087?year=2014&price_id=14541803
213,Romitorio 1987,Castello Romitorio,Italy,3.9,4136,"96,455",https://www.vivino.com/castello-romitorio-romitorio/w/1277026?year=1987&price_id=36841188
214,San Lorenzo Rosso Conero 2008,Umani Ronchi,Italy,3.7,4104,"36,669",https://www.vivino.com/umani-ronchi-san-lorenzo-rosso-conero/w/3502?year=2008&price_id=14541295
215,Cortina Zinfandel 2003,Seghesio,United States,4.2,4087,"72,921",https://www.vivino.com/seghesio-winery-cortina-zinfandel/w/6367?year=2003&price_id=2895036
216,Selección 2005,Sierra Cantabria,Spain,3.6,4051,"234,949",https://www.vivino.com/sierra-cantabria-156664-seleccion/w/1149692?year=2005&price_id=35329467
217,Cabernet Sauvignon 2003,Toasted Head,United States,3.6,4048,"25,001",https://www.vivino.com/toasted-head-cabernet-sauvignon/w/1147451?year=2003&price_id=2805049
218,Superior 2019,Toro Loco®,Spain,3.6,4048,"17,501",https://www.vivino.com/toro-loco-r-superior-utiel-requena/w/1994790?year=2019&price_id=34860508
219,Cabernet Sauvignon 2000,Weinert,Argentina,4.0,4036,"28,752",https://www.vivino.com/bodega-y-cavas-de-weinert-cabernet-sauvignon/w/2469?year=2000&price_id=22675081
220,Cabernet Sauvignon 1997,Weinert,Argentina,4.0,4036,"28,752",https://www.vivino.com/bodega-y-cavas-de-weinert-cabernet-sauvignon/w/2469?year=1997&price_id=22675080
221,Southern Hills Cabernet Sauvignon 2018,Wente Vineyards,United States,4.0,4014,"37,085",https://www.vivino.com/wente-vineyards-southern-hills-cabernet-sauvignon/w/1724275?year=2018&price_id=28232812
222,Costasera Amarone della Valpolicella Classico 2017,Masi,Italy,4.3,4001,"185,534",https://www.vivino.com/masi-veneto-costasera-amarone-della-valpolicella-classico/w/21929?year=2017&price_id=36485577
223,Gran Reserva Carignan 2002,Indomita,Chile,3.7,3983,"50,836",https://www.vivino.com/indomita-gran-reserva-carignan/w/1228524?year=2002&price_id=2873729
224,Shiraz 2003,Peter Lehmann,Australia,3.7,3974,"45,836",https://www.vivino.com/peter-lehmann-shiraz/w/2089?year=2003&price_id=3680216
225,Campofiorin Rosso Veronese 2017,Masi,Italy,3.8,3943,"53,336",https://www.vivino.com/masi-veneto-campofiorin-rosso-veronese/w/21948?year=2017&price_id=26553503
226,Sassicaia 2018,Tenuta San Guido,Italy,4.6,3925,"534,210",https://www.vivino.com/tenuta-san-guido-sassicaia/w/5078?year=2018&price_id=29936559
227,Bin 28 Shiraz 2018,Penfolds,Australia,4.1,3916,"79,171",https://www.vivino.com/penfolds-bin-28-shiraz-barossa-valley/w/1244?year=2018&price_id=26506430
228,Eaglehawk Cabernet Sauvignon 2006,Wolf Blass,Australia,3.3,3915,"20,834",https://www.vivino.com/wolf-blass-eaglehawk-cabernet-sauvignon/w/1129971?year=2006&price_id=2894973
229,Chianti Cetamura 2006,Coltibuono,Italy,3.5,3865,"35,419",https://www.vivino.com/badia-a-coltibuono-chianti-cetamura/w/1126792?year=2006&price_id=2895062
230,Saint-Émilion Grand Cru (Grand Cru Classé) 1978,Château Chauvin,France,4.0,3785,"96,455",https://www.vivino.com/chateau-chauvin-saint-emilion-grand-cru-grand-cru-classe/w/1419334?year=1978&price_id=36841151
231,Pauillac (Grand Cru Classé) 2009,Château Pontet-Canet,France,4.6,3782,"384,335",https://www.vivino.com/chateau-pontet-canet-pauillac-grand-cru-classe/w/14362?year=2009&price_id=29535010
232,Napa Valley Cabernet Sauvignon 2016,Louis M. Martini,United States,4.2,3780,"91,672",https://www.vivino.com/louis-m-martini-napa-valley-cabernet-sauvignon/w/83357?year=2016&price_id=24485777
233,Jester Cabernet Sauvignon 2006,Mitolo,Australia,3.8,3761,"40,836",https://www.vivino.com/mitolo-jester-cabernet-sauvignon/w/79008?year=2006&price_id=2895274
234,Cabernet Sauvignon Reserva 2005,J. Bouchon,Chile,3.5,3761,"20,001",https://www.vivino.com/j-bouchon-cabernet-sauvignon-reserva/w/2630296?year=2005&price_id=14540667
235,The Boxer Shiraz 2016,Mollydooker,Australia,4.1,3740,"67,504",https://www.vivino.com/mollydooker-winery-the-boxer-shiraz/w/950?year=2016&price_id=18675550
236,Pinot Noir 2023,Nanny Goat,New Zealand,3.9,3692,"36,276",https://www.vivino.com/nanny-goat-pinot-noir/w/1214975?year=2023&price_id=36685401
237,Saint-Émilion Grand Cru (Grand Cru Classé) 1962,Château Berliquet,France,4.0,3650,"593,567",https://www.vivino.com/chateau-berliquet-saint-emilion-grand-cru-grand-cru-classe/w/1165736?year=1962&price_id=29198042
238,120 Reserva Especial Cabernet Sauvignon 2018,Santa Rita,Chile,3.4,3624,"22,918",https://www.vivino.com/santa-rita-onehundredtwenty-reserva-especial-cabernet-sauvignon-central-valley/w/2528?year=2018&price_id=21678412
239,Yellow Label Shiraz 2005,Wolf Blass,Australia,3.4,3611,"39,586",https://www.vivino.com/wolf-blass-yellow-label-shiraz/w/1128678?year=2005&price_id=2754466
240,Pomerol 1983,Château La Croix du Casse,France,4.1,3597,"105,106",https://www.vivino.com/la-croix-du-casse-pomerol/w/1128600?year=1983&price_id=36831567
241,Pomerol 1982,Château La Croix du Casse,France,4.1,3597,"117,482",https://www.vivino.com/la-croix-du-casse-pomerol/w/1128600?year=1982&price_id=36831589
242,Haut-Médoc 1962,Château Bel-Orme Tronquoy de Lalande,France,3.8,3586,"556,469",https://www.vivino.com/de-lalande-haut-medoc/w/1714766?year=1962&price_id=30260482
243,Saint-Émilion Grand Cru 1983,Château Croque Michotte,France,4.0,3581,"117,482",https://www.vivino.com/chateau-croque-michotte-saint-emilion-grand-cru/w/80191?year=1983&price_id=29198039
244,Pomerol 2014,Château Lafleur,France,4.5,3573,"964,546",https://www.vivino.com/chateau-lafleur-pomerol/w/1099307?year=2014&price_id=35076516
245,Roble 2015,Protos,Spain,3.7,3524,"33,335",https://www.vivino.com/protos-roble/w/1132737?year=2015&price_id=15164076
246,Malterdinger Spätburgunder 2003,Bernhard Huber,Germany,3.9,3513,"58,337",https://www.vivino.com/bernhard-huber-malterdinger-spatburgunder/w/1810351?year=2003&price_id=2895008
247,Chianti Rùfina Riserva 2017,Castello Nipozzano,Italy,3.9,3403,"67,920",https://www.vivino.com/castello-nipozzano-chianti-rufina-riserva/w/20983?year=2017&price_id=24449298
248,Gran Corte 2020,Flechas de los Andes,Argentina,4.1,3382,"36,669",https://www.vivino.com/ar-flechas-de-los-andes-gran-corte/w/1154129?year=2020&price_id=33920010
249,Manor House Cabernet Sauvignon 2004,Nederburg,South Africa,3.6,3376,"36,210",https://www.vivino.com/nederburg-estate-manor-house-cabernet-sauvignon/w/61424?year=2004&price_id=2804585
250,Costasera Amarone della Valpolicella Classico 2018,Masi,Italy,4.4,3345,"80,013",https://www.vivino.com/masi-veneto-costasera-amarone-della-valpolicella-classico/w/21929?year=2018&price_id=36485547
251,Château Bouteilley 2005,Jean Guillot,France,3.2,3335,"25,001",https://www.vivino.com/ets-jean-guillot-chateau-bouteilley/w/85973?year=2005&price_id=15437023
252,Beaujolais Nouveau 2013,Trénel,France,3.7,3325,"41,669",https://www.vivino.com/trenel-fils-beaujolais-nouveau/w/1213855?year=2013&price_id=7944095
